# Genetic map for GigaMUGA chromosome 7
# nrow 6383
# ncol  3 
marker,chr,pos
JAX00148221,7,0.0397975792818741
JAX00631073,7,0.0401039210507575
JAX00148222,7,0.0413451544330461
UNCHS019420,7,0.0481112189001673
UNC12367710,7,0.0675346295810243
UNCHS019421,7,0.0703624936388047
UNCHS019422,7,0.0712333097826227
ICR1780,7,0.0920236638146726
ICR5780,7,0.0923306158261235
UNCHS019425,7,0.0969367267255897
UNCHS019426,7,0.0983607277568435
UNCHS019428,7,0.117438436023214
UNC12370256,7,0.127872058320991
UNC12371610,7,0.155571883823524
JAX00631082,7,0.18084722420609
UNC12372829,7,0.181978420959159
UNC12373496,7,0.183333182384425
JAX00631112,7,0.187771001450951
JAX00631114,7,0.187919131194425
UNC12373855,7,0.187927924097475
JAX00631117,7,0.188389980928443
JAX00148247,7,0.189389815799667
JAX00148249,7,0.190301128630652
UNC12375156,7,0.192432180344144
UNCHS019429,7,0.207438038560575
UNCHS019430,7,0.214603053102709
UNC12375684,7,0.215448257384235
JAX00148260,7,0.254406368850385
UNC12376566,7,0.255045033059227
JAX00190001,7,0.257841997742659
JAX00631167,7,0.258290742250827
UNCHS019432,7,0.258648643482135
JAX00631171,7,0.259234362222869
JAX00631177,7,0.260209622811976
UNC12380039,7,0.264163078648557
UNCHS019433,7,0.265709567639758
UNCHS019434,7,0.265838942044365
UNC12380978,7,0.266379897798425
UNC12381586,7,0.267661102128367
JAX00631225,7,0.267738443044221
UNCHS019435,7,0.299504521356906
UNCHS019436,7,0.313910777374646
UNC12382380,7,0.329954105297612
JAX00631240,7,0.330143087686171
UNCHS019437,7,0.357057160006348
UNCHS019438,7,0.361912615766701
UNC12384210,7,0.393644108842122
UNC12385212,7,0.458580527878004
UNCHS019439,7,0.461486566713799
JAX00631330,7,0.522940768300546
JAX00231299,7,0.523602092426586
UNC12387094,7,0.593004060916086
JAX00631348,7,0.595956198855305
UNC12388018,7,0.599814987523279
JAX00631360,7,0.605407103020614
UNCHS019444,7,0.750062765442411
UNC12393002,7,0.894961290092933
JAX00631423,7,0.903821591279772
JAX00631423r,7,0.903821591279772
UNC12393524,7,0.930409769965636
JAX00631431,7,0.977569574263306
UNC12395307,7,0.988132441150678
UNC12396268,7,0.998608784191332
UNC12397154,7,1.0072369065062
JAX00231327,7,1.00970381733595
UNC12398366,7,1.02173651921943
