# Genetic map for GigaMUGA chromosome 12
# nrow 5245
# ncol  3 
marker,chr,pos
JAX00323925,12,0.00146522391005177
UNCHS032579,12,0.00164218185063075
UNCHS032580,12,0.00166778868320487
UNCHS032581,12,0.00238404837149233
UNCHS032582,12,0.00243015967334101
JAX00032639,12,0.00363135291045416
UNCHS032586,12,0.00489289085765199
UNC20544708,12,0.00540805852196964
UNCHS032587,12,0.00558429434036843
UNCHS032588,12,0.00564540868067148
JAX00199655,12,0.00571853305302414
JAX00323964,12,0.00584660522232526
UNCHS032589,12,0.00629253467181264
UNCHS032590,12,0.00636314111814224
UNCHS032591,12,0.00650089542562259
JAX00323973,12,0.00651673460554877
UNCHS032593,12,0.00653514872114382
UNCHS032594,12,0.00661407857576096
UNCHS032595,12,0.00667032809295531
UNCHS032596,12,0.00670900913763406
UNCHS032598,12,0.00696487792961491
UNCHS032599,12,0.00710664191551689
UNCHS032601,12,0.00712731741372887
UNCHS032600,12,0.00713464315321483
JAX00323981,12,0.00713778818534174
UNCHS032603,12,0.00718261677015981
UNCHS032605,12,0.00733529810323346
UNCHS032606,12,0.00740834646272504
JAX00323996,12,0.0168618984013437
UNCHS032607,12,0.0335102759436653
JAX00324008,12,0.0739403801741788
UNC20547528,12,0.0804357762374492
UNC20547890,12,0.0863235757542674
UNCHS032609,12,0.0988739997416363
UNCHS032610,12,0.0993237489865824
UNCHS032612,12,0.102426991585099
UNCHS032613,12,0.103734636155199
UNC20549033,12,0.103970523380103
UNCHS032614,12,0.104109608470061
UNCHS032616,12,0.108349188489756
UNCHS032617,12,0.109329310106085
UNCHS032618,12,0.109705506043439
UNCHS032619,12,0.111153459325989
UNCHS032620,12,0.112204958921035
UNC20549832,12,0.11342681395862
UNCHS032621,12,0.119378377803092
backupUNC120343260,12,0.119788291338011
UNCHS032622,12,0.119967076179941
UNCHS032623,12,0.120596678786516
JAX00032702,12,0.120603777768143
UNCHS032626,12,0.12061395777576
UNCHS032628,12,0.120633995771997
UNCHS032629,12,0.120637385871497
JAX00324082,12,0.120650294140574
UNC20551212,12,0.120659079271929
UNCHS032631,12,0.120734219735083
UNCHS032633,12,0.120743991959848
UNCHS032635,12,0.120746026019549
UNC20551760,12,0.120755706007717
UNCHS032634,12,0.120755706007717
UNCHS032636,12,0.120755706007717
UNCHS032637,12,0.120835715592301
JAX00324104,12,0.120887651269375
UNC20552681,12,0.120914081099992
UNCHS032639,12,0.122262400771251
UNC20553149,12,0.183002201929565
UNCHS032641,12,0.18373114843797
JAX00324115,12,0.183821363767892
UNCHS032642,12,0.186685703438001
UNC20553693,12,0.305765347562401
UNCHS032643,12,0.306751777503152
UNCHS032646,12,0.309116274393657
UNCHS032647,12,0.309664603170585
UNCHS032648,12,0.30978983829909
UNC20554847,12,0.309902647720438
UNCHS032649,12,0.310091888382589
UNCHS032650,12,0.310327924515739
UNCHS032651,12,0.31172717030554
UNC20555752,12,0.313600324569184
