# Physical map for GigaMUGA chromosome 18
# nrow 4037
# ncol  3 
marker,chr,pos
JAX00450675,18,3.201649
CEAJAX00450682,18,3.271348
CEBJAX00450682,18,3.271348
CEAJAX00450688,18,3.309356
JAX00450688,18,3.309356
UNCHS045299,18,3.325317
UNCHS045300,18,3.330505
JAX00079769,18,3.419267
UNCHS045302,18,3.462036
JAX00079772,18,3.464389
JAX00079786,18,3.656278
UNCHS044798,18,3.772501
JAX00450730,18,3.797704
UNCHS045305,18,3.808768
UNCHS045307,18,3.820061
UNCHS045308,18,3.828276
UNCHS045309,18,3.928623
UNCHS045310,18,3.931406
UNCHS045312,18,3.982784
backupUNC180249319,18,4.04462
UNCHS045313,18,4.086937
UNCHS045314,18,4.091695
JAX00450759,18,4.106785
UNCHS045315,18,4.120954
UNCHS045316,18,4.125655
ICR946,18,4.139389
UNCHS045317,18,4.150792
UNCHS045318,18,4.153112
JAX00450767,18,4.168755
UNCHS045319,18,4.185181
UNCHS045321,18,4.216249
UNCHS045322,18,4.218901
JAX00079832,18,4.242202
UNCHS045323,18,4.318831
UNCHS045324,18,4.325532
B6_rs6284288,18,4.398493
UNCHS045327,18,4.418271
UNCHS045325,18,4.420345
UNCHS045328,18,4.432222
UNCHS045329,18,4.437539
UNCHS045330,18,4.441122
JAX00450793,18,4.460983
UNC28650753,18,4.511616
JAX00450808,18,4.587023
UNCHS045333,18,4.632101
UNCHS045334,18,4.634686
UNCHS045335,18,4.644259
UNC28652433,18,4.646098
UNCHS045336,18,4.647312
JAX00450831,18,4.671703
UNCHS045338,18,4.692648
UNCHS045339,18,4.786916
UNCHS045341,18,4.813576
UNCHS045342,18,4.81815
JAX00450852,18,4.821668
JAX00450853,18,4.82363
UNCHS045344,18,4.868078
UNC28655293,18,4.868823
UNCHS045345,18,4.88382
JAX00450873,18,4.945244
UNCHS045347,18,4.953538
UNCHS045348,18,4.958315
JAX00450879,18,4.976598
JAX00450889,18,5.022374
JAX00450907,18,5.122971
UNCHS045349,18,5.151448
UNCHS045350,18,5.155741
UNCHS045351,18,5.243126
UNCHS045352,18,5.247092
JAX00079906,18,5.247372
UNCHS045353,18,5.25153
UNCHS045354,18,5.25559
UNC28660113,18,5.264642
JAX00450954,18,5.385035
UNCHS045355,18,5.399737
UNCHS045356,18,5.402671
UNCHS045357,18,5.455641
JAX00212188,18,5.459112
UNCHS045358,18,5.459825
UNCHS045359,18,5.459825
UNCHS045360,18,5.463634
JAX00450977,18,5.474071
JAX00450980,18,5.477314
UNCHS045361,18,5.488269
JAX00079929,18,5.526503
UNCHS045363,18,5.584328
UNC28663194,18,5.586113
UNCHS045364,18,5.587256
UNCHS045365,18,5.680479
JAX00079940,18,5.70076
UNC28665110,18,5.791015
JAX00451025,18,5.804229
UNCHS045368,18,5.806101
UNCHS045369,18,5.852857
UNCHS045371,18,5.854516
UNCHS045370,18,5.856653
UNCHS045373,18,5.888319
UNCHS045374,18,5.892182
UNC28666327,18,5.95199
UNCHS045375,18,5.965544
UNCHS045376,18,5.967848
JAX00451059,18,6.115991
JAX00451065,18,6.188203
UNC28669158,18,6.240787
JAX00079983,18,6.263596
UNCHS045377,18,6.36972
JAX00451089,18,6.392184
JAX00451098,18,6.449253
UNCHS045381,18,6.449568
UNCHS045379,18,6.452452
JAX00079997,18,6.452906
UNCHS045380,18,6.455062
UNCHS045382,18,6.459741
UNC28671665,18,6.463589
UNCHS045383,18,6.481314
UNCHS045385,18,6.492934
UNCHS045386,18,6.495929
JAX00080014,18,6.684512
UNC28675346,18,6.757194
JAX00080021,18,6.786367
JAX00451149,18,6.795427
JAX00080023,18,6.815339
UNCHS045387,18,6.815339
UNCHS045388,18,6.822755
backupUNC180006260,18,6.988699
UNCHS045389,18,7.029243
UNCHS045390,18,7.035579
UNCHS045391,18,7.107293
UNCHS045392,18,7.11091
JAX00451237,18,7.143397
UNC28679075,18,7.178668
CEAJAX00451251,18,7.215859
JAX00451251,18,7.215859
JAX00080058,18,7.261363
JAX00451259,18,7.311387
UNC28680469,18,7.357741
UNCHS045394,18,7.442179
UNCHS045395,18,7.566654
UNCHS045396,18,7.570034
JAX00451315,18,7.696923
backupUNC180321411,18,7.734548
JAX00451351,18,7.849166
JAX00451359,18,7.878528
JAX00080104,18,7.887521
UNCHS045397,18,7.911796
UNCHS045398,18,7.914845
sanger1947,18,7.97679
sanger1947q,18,7.97679
UNCHS045400,18,8.046834
JAX00451384,18,8.096852
JAX00212251,18,8.10843
UNC28688449,18,8.119262
JAX00080125,18,8.179549
JAX00080125q,18,8.179549
JAX00451401,18,8.187025
UNC28689200,18,8.19506
UNC28689844,18,8.235046
JAX00451427,18,8.301624
UNC28690832,18,8.317246
JAX00451432,18,8.325455
UNC28691431,18,8.377575
UNC28692973,18,8.466364
UNCHS045262,18,8.484472
UNCHS045402,18,8.487395
UNC28693683,18,8.523683
UNC28694256,18,8.57744
UNC28694830,18,8.624063
JAX00451494,18,8.679852
UNC28696250,18,8.720174
JAX00451510,18,8.75725
UNC28696502,18,8.758449
UNCHS045405,18,8.778706
UNCHS045406,18,8.781617
JAX00080175,18,8.823332
UNCHS045408,18,8.843506
UNC28697296,18,8.860804
UNC28698346,18,8.929239
UNCHS045410,18,8.967714
UNCHS045411,18,8.985444
UNC28699481,18,9.002218
UNC28700487,18,9.069017
JAX00451556,18,9.078229
JAX00080194,18,9.10481
UNC28701299,18,9.141021
JAX00451577,18,9.200516
UNC28702402,18,9.273323
UNCHS045413,18,9.33816
UNC28703354,18,9.338248
UNCHS045414,18,9.347905
UNCHS045415,18,9.352207
UNCHS045416,18,9.354995
JAX00451598,18,9.368175
UNC28703801,18,9.399001
UNC28704118,18,9.448798
UNCHS045418,18,9.487195
UNCHS045419,18,9.489059
UNCHS045421,18,9.505126
UNCHS045422,18,9.507388
UNCHS045423,18,9.61459
UNCHS045424,18,9.617479
UNC28706162,18,9.622841
JAX00451623,18,9.625934
JAX00451626,18,9.631617
JAX00451635,18,9.659032
JAX00451635r,18,9.659032
UNC28706635,18,9.672959
JAX00451669,18,9.778351
JAX00080247,18,9.788718
UNC28708212,18,9.807862
UNCHS045425,18,9.812047
UNCHS045426,18,9.814639
UNCHS045428,18,9.843044
JAX00451689,18,9.873269
UNCHS045429,18,9.877183
UNCHS045430,18,9.879581
JAX00080263,18,10.007705
JAX00080265,18,10.034631
UNC28711178,18,10.106013
JAX00451711,18,10.11986
JAX00080274,18,10.139408
UNC28711740,18,10.169295
JAX00080275,18,10.172786
UNCHS045431,18,10.187028
UNC28712292,18,10.226629
JAX00080281,18,10.251161
JAX00080283,18,10.257789
JAX00451734,18,10.317561
UNC28714002,18,10.363385
