# Physical map for GigaMUGA chromosome 12
# nrow 5245
# ncol  3 
marker,chr,pos
JAX00323925,12,3.154208
UNCHS032579,12,3.172832
UNCHS032580,12,3.175527
UNCHS032581,12,3.25091
UNCHS032582,12,3.255763
JAX00032639,12,3.382183
UNCHS032586,12,3.514954
UNC20544708,12,3.569173
UNCHS032587,12,3.587721
UNCHS032588,12,3.594153
JAX00199655,12,3.601849
JAX00323964,12,3.615328
UNCHS032589,12,3.66226
UNCHS032590,12,3.669691
UNCHS032591,12,3.684189
JAX00323973,12,3.685856
UNCHS032593,12,3.687794
UNCHS032594,12,3.696101
UNCHS032595,12,3.702021
UNCHS032596,12,3.706092
UNCHS032598,12,3.733021
UNCHS032599,12,3.747941
UNCHS032601,12,3.750117
UNCHS032600,12,3.750888
JAX00323981,12,3.751219
UNCHS032603,12,3.755937
UNCHS032605,12,3.772006
UNCHS032606,12,3.779694
JAX00323996,12,3.798336
UNCHS032607,12,3.804905
JAX00324008,12,3.839621
UNC20547528,12,3.887396
UNC20547890,12,3.930702
UNCHS032609,12,4.023013
UNCHS032610,12,4.026321
UNCHS032612,12,4.049146
UNCHS032613,12,4.058764
UNC20549033,12,4.060499
UNCHS032614,12,4.061522
UNCHS032616,12,4.092705
UNCHS032617,12,4.099914
UNCHS032618,12,4.102681
UNCHS032619,12,4.113331
UNCHS032620,12,4.121065
UNC20549832,12,4.130052
UNCHS032621,12,4.173827
backupUNC120343260,12,4.176842
UNCHS032622,12,4.178157
UNCHS032623,12,4.208512
JAX00032702,12,4.212899
UNCHS032626,12,4.21919
UNCHS032628,12,4.231573
UNCHS032629,12,4.233668
JAX00324082,12,4.241645
UNC20551212,12,4.247074
UNCHS032631,12,4.293509
UNCHS032633,12,4.299548
UNCHS032635,12,4.300805
UNC20551760,12,4.306787
UNCHS032634,12,4.306787
UNCHS032636,12,4.306787
UNCHS032637,12,4.356231
JAX00324104,12,4.388326
UNC20552681,12,4.404659
UNCHS032639,12,4.414299
UNC20553149,12,4.477095
UNCHS032641,12,4.494653
JAX00324115,12,4.496826
UNCHS032642,12,4.497729
UNC20553693,12,4.534484
UNCHS032643,12,4.56117
UNCHS032646,12,4.625137
UNCHS032647,12,4.639971
UNCHS032648,12,4.643359
UNC20554847,12,4.645759
UNCHS032649,12,4.64916
UNCHS032650,12,4.653402
UNCHS032651,12,4.678549
UNC20555752,12,4.712213
JAX00032741,12,4.717765
JAX00324148,12,4.740051
JAX00324150,12,4.742037
UNC20556352,12,4.769128
UNC20556847,12,4.828032
UNC20557642,12,4.888116
UNCHS032653,12,4.92356
UNCHS032657,12,4.9734
UNCHS032658,12,4.97576
UNCHS032659,12,4.996465
UNC20558531,12,5.00164
UNCHS032660,12,5.006456
UNC20559176,12,5.069574
UNCHS032661,12,5.150837
UNCHS032662,12,5.15845
JAX00324238,12,5.173084
UNC20560330,12,5.180911
UNCHS032663,12,5.21602
UNCHS032665,12,5.21791
UNCHS032664,12,5.221264
UNCHS032666,12,5.221264
UNCHS032667,12,5.244815
UNCHS032668,12,5.253017
UNC20560999,12,5.253913
UNCHS032669,12,5.281294
UNCHS032670,12,5.285291
UNC20561450,12,5.291428
UNCHS032674,12,5.324666
UNC20562328,12,5.348123
UNCHS032676,12,5.348672
UNCHS032677,12,5.349668
CEAJAX00324318,12,5.366317
UNCHS032679,12,5.367211
UNCHS032680,12,5.370206
UNCHS032681,12,5.398071
UNC20562837,12,5.398679
UNCHS032682,12,5.400787
UNCHS032683,12,5.412274
UNCHS032684,12,5.416996
JAX00324335,12,5.43923
UNC20563815,12,5.468189
JAX00324343,12,5.475072
JAX00324347,12,5.521767
UNCHS032685,12,5.548771
UNCHS032686,12,5.55353
UNC20564739,12,5.558175
UNCHS032689,12,5.58465
UNCHS032688,12,5.58645
UNCHS032690,12,5.587099
UNC20565224,12,5.593939
UNC20565755,12,5.652123
JAX00324394,12,5.720118
UNC20566467,12,5.731656
UNCHS032691,12,5.774862
JAX00324405,12,5.776709
UNCHS032692,12,5.779125
UNC20566917,12,5.78594
UNCHS032694,12,5.793643
UNC20567266,12,5.818321
UNC20567881,12,5.885658
UNC20568267,12,5.935176
UNCHS032695,12,5.943171
UNCHS032696,12,5.945429
B6_rs29158719,12,5.961128
UNCHS032697,12,5.961475
UNCHS032698,12,5.965871
JAX00324444,12,6.000106
UNC20568907,12,6.003381
JAX00324446,12,6.005965
UNC20569179,12,6.046642
JAX00324450,12,6.051113
JAX00324457,12,6.090225
UNC20569724,12,6.122144
JAX00324471,12,6.155249
UNC20570152,12,6.164495
JAX00324477,12,6.21627
UNC20570601,12,6.231565
UNC20571214,12,6.31283
UNCHS032699,12,6.339534
UNCHS032700,12,6.343854
UNC20571445,12,6.354683
JAX00324517,12,6.368908
JAX00324521,12,6.385396
JAX00032868,12,6.395814
UNC20571929,12,6.420171
UNC20572554,12,6.471833
UNCHS032703,12,6.563136
UNCHS032704,12,6.565274
UNC20573688,12,6.592013
UNC20574593,12,6.708312
UNCHS032705,12,6.745718
UNCHS032706,12,6.751118
JAX00324620,12,6.754019
UNC20575242,12,6.764161
UNCHS032707,12,6.764886
UNCHS032708,12,6.768264
JAX00324632,12,6.789484
UNC20576165,12,6.88115
JAX00324663,12,6.931166
JAX00324663q,12,6.931166
UNCHS032709,12,6.937859
UNCHS032710,12,6.941019
UNC20576704,12,6.944884
JAX00324672,12,6.957963
UNC20577042,12,6.976444
JAX00324723,12,7.066793
UNC20578215,12,7.073383
UNC20579155,12,7.163984
UNCHS032711,12,7.173863
UNC20580229,12,7.238043
JAX00324782,12,7.325443
UNC20581067,12,7.331336
UNCHS032713,12,7.334156
UNCHS032714,12,7.337487
UNC20582011,12,7.414402
UNC20582615,12,7.467615
UNC20583206,12,7.505941
UNCHS032716,12,7.513032
UNC20584055,12,7.595973
JAX00199735,12,7.625891
UNC20584895,12,7.650083
UNC20585373,12,7.687398
UNCHS032717,12,7.760788
UNC20586263,12,7.764742
UNCHS032718,12,7.765223
UNC20586746,12,7.815434
UNC20587427,12,7.880004
JAX00324927,12,7.882874
UNCHS032719,12,7.958801
UNCHS032720,12,7.962775
UNCHS032721,12,7.968941
UNC20588524,12,7.970495
JAX00324975,12,7.978475
sanger870q,12,7.99062
JAX00324979,12,7.996318
JAX00324979q,12,7.996318
UNC20588948,12,8.00253
JAX00324986,12,8.004845
JAX00324994,12,8.045473
JAX00324995,12,8.046762
UNCHS032723,12,8.067812
UNC20589634,12,8.070839
UNCHS032724,12,8.07296
UNC20589906,12,8.09508
UNC20590943,12,8.174334
UNC20591727,12,8.232713
JAX00033006,12,8.233839
UNCHS032725,12,8.287663
UNCHS032726,12,8.290066
UNC20592554,12,8.295237
UNCHS032727,12,8.339641
UNC20593263,12,8.345716
JAX00325046,12,8.369104
UNCHS032729,12,8.386322
UNCHS032730,12,8.389838
UNC20594325,12,8.416509
JAX00325070,12,8.44203
JAX00325087,12,8.488101
UNC20595628,12,8.510086
UNCHS032733,12,8.510086
UNCHS032732,12,8.511897
UNCHS032734,12,8.514604
UNCHS032735,12,8.52384
UNCHS032737,12,8.589586
UNC20596597,12,8.591381
UNCHS032738,12,8.593175
UNC20596795,12,8.647106
UNC20597134,12,8.70941
UNC20597328,12,8.761495
UNC20598056,12,8.850719
JAX00199761,12,8.851728
UNCHS032740,12,8.86639
UNC20599050,12,8.941116
UNC20599638,12,8.996792
UNCHS032741,12,8.998899
UNC20600326,12,9.05854
JAX00325144,12,9.062127
JAX00033064,12,9.070622
JAX00325157,12,9.110313
UNCHS032743,12,9.112718
UNCHS032744,12,9.116095
UNC20601450,12,9.179417
UNCHS032745,12,9.207452
UNCHS032746,12,9.209806
UNC20601730,12,9.211796
JAX00325168,12,9.219974
JAX00325175,12,9.224823
JAX00199772,12,9.247594
UNC20602818,12,9.299595
UNCHS032747,12,9.347668
UNCHS032748,12,9.351006
JAX00325204,12,9.35819
UNCHS032749,12,9.394736
UNCHS032750,12,9.398032
UNCHS032752,12,9.405877
JAX00325226,12,9.462758
UNC20604636,12,9.471158
JAX00325248,12,9.532024
JAX00325248r,12,9.532024
UNC20605515,12,9.548247
UNCHS032756,12,9.570331
UNC20605938,12,9.586844
UNC20606303,12,9.619141
UNC20606837,12,9.688696
UNCHS032757,12,9.739827
UNCHS032758,12,9.742519
JAX00325285,12,9.770435
UNC20607704,12,9.770518
UNC20608503,12,9.837421
UNCHS032759,12,9.860184
UNCHS032760,12,9.863805
UNCHS032761,12,9.870025
UNCHS032762,12,9.87229
UNCHS032764,12,9.904742
UNC20609427,12,9.918174
UNCHS032765,12,9.942905
UNCHS032767,12,9.94568
UNCHS032766,12,9.947243
UNC20609739,12,9.948335
UNCHS032768,12,9.948667
UNC20609857,12,9.956981
UNC20610097,12,9.970698
UNC20610302,12,9.983888
UNCHS032769,12,9.988703
UNCHS032770,12,9.992784
UNC20610436,12,9.999112
UNC20610547,12,10.010264
UNCHS032771,12,10.0339
UNC20610771,12,10.037758
UNC20610884,12,10.043929
UNC20611071,12,10.060163
JAX00033140,12,10.072679
UNC20611188,12,10.075383
UNC20611323,12,10.085976
UNC20611420,12,10.100146
UNC20611641,12,10.114026
UNC20611785,12,10.128173
JAX00033145,12,10.138665
UNC20612005,12,10.144551
UNC20612104,12,10.148198
UNC20612263,12,10.163123
UNCHS032774,12,10.16634
UNC20612513,12,10.182581
JAX00325355,12,10.187313
UNC20612779,12,10.204698
UNC20613001,12,10.219302
UNC20613238,12,10.24123
UNC20613367,12,10.252093
