# Genetic map for GigaMUGA chromosome 11
# nrow 6430
# ncol  3 
marker,chr,pos
JAX00302683,11,0.0186570622161218
JAX00302685,11,0.0202163377061204
UNCHS029589,11,0.0268338348512488
CEAJAX00023804,11,0.030516887689064
UNCHS029591,11,0.0329308073462666
UNCHS029593,11,0.0332372687240179
UNCHS029594,11,0.0334801393658858
UNCHS029595,11,0.0354490771025935
UNCHS029596,11,0.0356676606802746
JAX00302709,11,0.0414993908528487
JAX00302717,11,0.0444723726784141
UNC18990654,11,0.0457242674065282
JAX00302724,11,0.051139133490016
UNCHS029604,11,0.0515978295571653
UNCHS029597,11,0.0521614886461944
UNCHS029598,11,0.0523573174665775
UNCHS029599,11,0.0537956939430532
UNCHS029601,11,0.0545809246081965
UNCHS029602,11,0.0548134521785653
UNCHS029603,11,0.0551491806178919
UNC18992309,11,0.0611626869867693
JAX00302737,11,0.0625904143874649
UNC18992622,11,0.0647791864400388
UNC18992944,11,0.0681150387501595
JAX00023839,11,0.0698585074399737
UNCHS029605,11,0.0698585074399737
UNCHS029606,11,0.0708999871857803
UNC110237904,11,0.0717683287431617
UNCHS029607,11,0.0717683287431617
UNCHS029608,11,0.0724493248143534
UNC18993442,11,0.0747873795180619
UNCHS029609,11,0.0790450097890951
UNCHS029610,11,0.0795364338572834
UNC18993826,11,0.0814416961022336
UNCHS029611,11,0.0838152690503527
UNCHS029612,11,0.0842275987593461
JAX00023851,11,0.0872707171207574
UNC18994282,11,0.0880309135757543
UNC18994480,11,0.0914633543057497
UNCHS029614,11,0.0945501548065555
UNC18994673,11,0.0947904065732254
UNCHS029615,11,0.0976488300637016
JAX00023857,11,0.0977166858142174
UNC18994955,11,0.0982469148897319
JAX00023858,11,0.0989379832988908
UNCHS029617,11,0.132248397389563
UNC18995212,11,0.162951810414941
JAX00302775,11,0.163062831302345
UNCHS029619,11,0.166143150577187
UNC18995393,11,0.167143123718612
UNC18995627,11,0.172496623143464
UNC18995899,11,0.178874435508253
UNCHS029624,11,0.179041045354837
JAX00197189,11,0.180210140838177
UNC18996386,11,0.197298763758938
JAX00023875,11,0.201393469222616
UNC18996780,11,0.214275265856702
UNCHS029626,11,0.22045244482201
UNC18997021,11,0.224342383654674
UNCHS029627,11,0.239569432407219
UNCHS029628,11,0.241684350875771
JAX00302807,11,0.244318991328632
UNC18997498,11,0.248279005494023
UNC18997702,11,0.268573790467152
UNCHS029629,11,0.287977322978499
UNCHS029630,11,0.291133522531198
JAX00023889,11,0.292162834754703
UNC18998019,11,0.297503446537314
UNC18998209,11,0.321715293749966
UNC18998351,11,0.337053733277276
UNCHS029631,11,0.353445261987055
UNCHS029632,11,0.355658053167987
JAX00302821,11,0.360842964219323
UNCHS029634,11,0.36711724004642
UNCHS029636,11,0.369981230831543
