# Physical map for GigaMUGA chromosome 8
# nrow 5751
# ncol  3 
marker,chr,pos
UNCHS022037,8,3.120898
UNCHS022038,8,3.123196
JAX00659253,8,3.211459
JAX00659258,8,3.217144
UNCHS022039,8,3.229615
UNCHS022040,8,3.232865
JAX00659261,8,3.235539
UNCHS022042,8,3.275138
JAX00659273,8,3.310197
UNCHS022043,8,3.318723
JAX00659283,8,3.347004
UNCHS022045,8,3.372466
UNCHS022047,8,3.395917
UNCHS022048,8,3.403895
UNCHS022049,8,3.409348
UNCHS022051,8,3.410975
UNCHS022050,8,3.411905
UNCHS022052,8,3.41398
UNC14053566,8,3.427
JAX00659298,8,3.429024
UNCHS022053,8,3.471748
UNCHS022054,8,3.480299
JAX00158262,8,3.501726
JAX00659320,8,3.567694
UNCHS022057,8,3.575646
JAX00659334,8,3.652537
JAX00659340,8,3.684153
JAX00659346,8,3.714591
UNCHS022059,8,3.746965
UNCHS022060,8,3.749298
JAX00158290,8,3.858025
JAX00659365,8,3.87421
UNCHS022061,8,3.953168
JAX00659380,8,3.964084
UNCHS022064,8,4.101397
UNCHS022065,8,4.181563
JAX00659404,8,4.183308
UNCHS022066,8,4.184043
JAX00659406,8,4.193918
JAX00659408,8,4.194661
UNCHS022067,8,4.298153
UNCHS022068,8,4.300652
UNCHS022069,8,4.300652
UNCHS022070,8,4.304568
UNCHS022071,8,4.305831
JAX00158323,8,4.307873
UNCHS022072,8,4.308867
UNCHS022073,8,4.311294
UNCHS022074,8,4.315901
UNCHS022075,8,4.328481
UNCHS022076,8,4.331012
JAX00659448,8,4.403218
UNCHS022077,8,4.471064
UNCHS022078,8,4.47376
UNCHS022079,8,4.500257
UNCHS022080,8,4.503318
JAX00158352,8,4.70362
JAX00659477,8,4.727962
JAX00659485,8,4.80938
JAX00659500,8,4.956133
JAX00659510,8,5.060831
JAX00659513,8,5.084089
UNCHS022083,8,5.161127
UNCHS022084,8,5.167224
UNCHS022085,8,5.206925
JAX00158390,8,5.227007
UNCHS022087,8,5.275034
JAX00659532,8,5.277194
UNCHS022090,8,5.343075
CEAJAX00158407,8,5.462343
UNC14075558,8,5.543771
UNCHS022091,8,5.675559
UNCHS022092,8,5.677914
UNC14078146,8,5.737003
JAX00659595,8,5.750833
CEAJAX00659602,8,5.781389
CEAJAX00158434,8,5.817704
JAX00659615,8,5.882863
UNCHS022093,8,5.984373
JAX00659628,8,5.998358
UNCHS022096,8,6.012765
UNCHS022098,8,6.17994
JAX00659661,8,6.22441
UNC14086553,8,6.249601
JAX00659667,8,6.288149
JAX00659684,8,6.379759
JAX00233749,8,6.578307
JAX00659742,8,6.605112
JAX00659753,8,6.657592
JAX00158502,8,6.699029
JAX00158502q,8,6.699029
JAX00659791,8,6.809248
JAX00659816,8,6.882559
UNC14096429,8,6.883971
UNCHS022099,8,6.950668
UNCHS022100,8,6.954311
JAX00659867,8,7.192956
JAX00659878,8,7.231339
UNCHS022101,8,7.296817
UNCHS022102,8,7.299379
JAX00659897,8,7.308965
JAX00659906,8,7.345432
UNCHS022104,8,7.346292
UNCHS022106,8,7.40704
JAX00158562,8,7.519821
UNCHS022107,8,7.626297
JAX00158580,8,7.742905
JAX00660041,8,7.85471
JAX00660045,8,7.85884
JAX00660053,8,7.888571
UNCHS022109,8,7.964597
UNCHS022110,8,7.967337
UNCHS022111,8,8.114162
UNCHS022112,8,8.116778
UNC14112699,8,8.151957
UNC14112858,8,8.172259
UNCHS022113,8,8.186478
UNCHS022114,8,8.189166
UNC14113777,8,8.227822
UNC14114422,8,8.269058
UNC14115350,8,8.339258
UNC14115862,8,8.367709
JAX00660200,8,8.396878
UNC14116597,8,8.40618
UNC14117223,8,8.45289
UNCHS022116,8,8.46206
UNC14117586,8,8.476964
UNC14118059,8,8.508068
UNC14118615,8,8.545995
UNC14119282,8,8.602762
UNCHS022117,8,8.651013
UNCHS022118,8,8.654371
UNCHS022119,8,8.663131
UNCHS022120,8,8.665531
UNC14120047,8,8.678915
UNC14120449,8,8.708975
UNC14121223,8,8.754945
UNCHS022123,8,8.767612
UNCHS022124,8,8.770561
UNC14122354,8,8.826177
UNC14122889,8,8.862519
UNC14123302,8,8.892328
JAX00660309,8,8.930553
UNC14123726,8,8.93945
UNC14123927,8,8.962511
UNCHS022125,8,8.962511
UNCHS022126,8,8.965617
UNCHS022128,8,8.990495
UNCHS022129,8,9.008451
UNCHS022130,8,9.011602
UNC14124729,8,9.026072
UNC14125140,8,9.053568
UNC14125682,8,9.089522
UNC14126015,8,9.109487
UNC14126852,8,9.161734
JAX00233793,8,9.177712
UNC14127728,8,9.216465
UNC14128104,8,9.237408
UNC14128639,8,9.277832
UNCHS022131,8,9.279375
UNCHS022132,8,9.28218
UNC14129161,8,9.314018
JAX00660377,8,9.33543
UNC14129614,8,9.343047
UNCHS022135,8,9.36272
UNCHS022136,8,9.36637
UNC14130143,8,9.38536
UNC14130658,8,9.424587
JAX00660402,8,9.434238
UNCHS022137,8,9.437105
UNCHS022138,8,9.439386
UNC14132107,8,9.505857
JAX00158715,8,9.538325
JAX00158715r,8,9.538325
UNC14132372,8,9.538325
JAX00660429,8,9.547479
UNC14133109,8,9.602539
UNC14133883,8,9.649732
UNC14134546,8,9.6878
UNC14135137,8,9.723288
UNCHS022143,8,9.729256
UNCHS022144,8,9.735495
UNC14135598,8,9.753866
JAX00660470,8,9.759747
UNC14136072,8,9.79411
UNCHS022145,8,9.827918
JAX00660493,8,9.848996
UNCHS022147,8,9.856545
UNCHS022148,8,9.861942
UNC14137386,8,9.875042
UNCHS022149,8,9.885637
UNCHS022151,8,9.921953
UNCHS022152,8,9.924749
UNC14138747,8,9.947713
JAX00158746,8,9.983458
UNC14139293,8,9.984929
UNC14139601,8,10.014753
JAX00158749,8,10.019007
JAX00660526,8,10.031655
UNC14140331,8,10.063289
