# Genetic map for GigaMUGA chromosome 6
# nrow 6539
# ncol  3 
marker,chr,pos
JAX00228422,6,0.0105236148615367
JAX00601838,6,0.0195316752619764
JAX00137332,6,0.0195348293815624
UNCHS016393,6,0.0201723820872227
UNCHS016394,6,0.0204524679064639
UNCHS016395,6,0.0236596292702195
UNCHS016396,6,0.023876790403719
CEAJAX00601853,6,0.0251822805003852
JAX00601853,6,0.0251822805003852
JAX00601853r,6,0.0251822805003852
UNCHS016397,6,0.0255538357876219
UNCHS016398,6,0.0256986098766216
UNCHS016399,6,0.0294181053984712
UNCHS016400,6,0.0296200216206382
JAX00137347,6,0.0309183098109162
JAX00601879,6,0.0351867798467178
UNCHS016401,6,0.0365748027392189
UNCHS016402,6,0.0368633521126827
JAX00601880,6,0.0380023572638652
UNCHS016403,6,0.0383797476723361
UNCHS016404,6,0.0385183186594832
JAX00228433,6,0.0422125812246445
UNCHS016405,6,0.0461960765558465
JAX00601897,6,0.047021457082856
UNCHS016408,6,0.0484366054037972
UNCHS016409,6,0.0514814347461907
UNCHS016410,6,0.0517050092561819
JAX00601910,6,0.0535499063707223
UNC10471744,6,0.0540140876364694
JAX00601915,6,0.0543616190461923
UNCHS016411,6,0.0578583285879473
UNCHS016412,6,0.0580155088806521
JAX00601927,6,0.0583960534087091
JAX00601929,6,0.059128860525868
UNC10474750,6,0.146510611588576
JAX00137398,6,0.154358707522099
UNC10475366,6,0.178406941335776
UNCHS016414,6,0.178564724953063
UNCHS016416,6,0.180965630286672
JAX00601981,6,0.181054715690024
JAX00601981q,6,0.181054715690024
UNC10475615,6,0.181507103602549
JAX00601997,6,0.188144591232077
UNC10476849,6,0.199327423222888
UNC10477147,6,0.206691711412456
UNC10477860,6,0.221718574402233
UNC10478583,6,0.251871733797032
UNC10478777,6,0.260417936351491
JAX00602032,6,0.263298390270076
JAX00137431,6,0.274079071847552
UNCHS016419,6,0.289279369662984
UNCHS016420,6,0.292108467822139
UNC10479551,6,0.307050181861425
UNC10479723,6,0.341817093117386
JAX00228455,6,0.362485957236543
