# Genetic map for GigaMUGA chromosome 14
# nrow 5127
# ncol  3 
marker,chr,pos
JAX00049790,14,0.0279626263363155
JAX00372117,14,0.0280399089910499
JAX00049793,14,0.0281018724796797
JAX00049793r,14,0.0281018724796797
JAX00204233,14,0.0287251624652586
UNCHS037293,14,0.0287366055538576
UNCHS037295,14,0.0287835484956051
UNCHS037296,14,0.0287989632198608
JAX00049803,14,0.0290492658520029
JAX00372138,14,0.0290536256926487
ICR552,14,0.0291015719949831
ICR4552,14,0.0292205478655367
JAX00372147,14,0.0293811213937585
JAX00372147r,14,0.0293811213937585
UNCHS037297,14,0.0295866072530159
UNCHS037298,14,0.0296025893537941
JAX00049810,14,0.0296158480472647
JAX00049811,14,0.0296432374023352
JAX00372157,14,0.029664367698506
ICR4553,14,0.0297720677072251
UNCHS037299,14,0.0299786823471429
UNCHS037300,14,0.0299965338042528
UNCHS037302,14,0.030029501366396
UNCHS037303,14,0.0300386271698299
UNCHS037304,14,0.030053444655641
ICR554,14,0.0300973954327809
ICR4554,14,0.0301123741729721
JAX00372194,14,0.0307194013557039
ICR4555,14,0.0307752491226607
UNCHS037305,14,0.0308610125633088
JAX00049828,14,0.0309756345656011
UNCHS037307,14,0.0309858174810819
UNCHS037308,14,0.0310014412387933
JAX00049833,14,0.0313498522302338
UNCHS037310,14,0.0316888925504782
UNCHS037311,14,0.0320567436532912
JAX00372251,14,0.0320600881885811
JAX00372254,14,0.0320703726345975
UNCHS037312,14,0.0320830102000858
UNCHS037313,14,0.0321264234626255
UNCHS037314,14,0.0321598807602934
UNCHS037315,14,0.0323036420262989
UNCHS037316,14,0.0323308462374516
UNCHS037317,14,0.0324549523862445
UNCHS037318,14,0.0324683723340952
JAX00372269,14,0.0326804755953191
JAX00372275,14,0.0328611760591247
UNCHS037319,14,0.0332403448304634
UNCHS037321,14,0.033670063863755
UNCHS037322,14,0.0336851023277907
ICR4561,14,0.033912160439668
JAX00372314,14,0.0340020806598906
JAX00049868,14,0.0341835754508275
JAX00372320,14,0.0342096508813198
JAX00372322,14,0.0343819900069006
JAX00049884,14,0.0354977807310701
UNCHS037323,14,0.036074910157264
UNCHS037324,14,0.036101690329121
JAX00372382,14,0.0367574820308563
backupUNC140686121,14,0.0368633544899349
UNCHS037325,14,0.0369520264818083
UNCHS037326,14,0.0369686655448755
JAX00372389,14,0.0370544767645991
UNCHS037327,14,0.0371194682521432
UNCHS037328,14,0.0371339273948875
JAX00372414,14,0.0377148492852048
UNCHS037329,14,0.037741647374215
UNCHS037330,14,0.0377586029736579
JAX00372423,14,0.0380274498595056
UNCHS037332,14,0.0381882264487985
JAX00372441,14,0.0382578883409795
JAX00372450,14,0.0384676504275004
JAX00372464,14,0.0385811615662857
JAX00049927,14,0.0388093544312078
UNCHS037333,14,0.0390005722640232
UNCHS037334,14,0.0390235778889102
JAX00372508,14,0.0393101806737165
JAX00049935,14,0.039575049951523
JAX00372538,14,0.0398842044599983
JAX00372574,14,0.0405705269910229
UNCHS037335,14,0.0408973836469969
UNCHS037336,14,0.0409304706568291
UNCHS037337,14,0.040984031000543
sanger1280,14,0.0414327302716049
sanger1280q,14,0.0414327302716049
JAX00372610,14,0.0415522556015275
ICR563,14,0.0415696412126505
UNCHS037339,14,0.0415890395173319
UNCHS037340,14,0.0416028297530183
JAX00372622,14,0.0417394719367639
UNCHS037341,14,0.0418163186074337
UNCHS037342,14,0.0418294220189088
JAX00372649,14,0.0419979865975196
UNCHS037343,14,0.0429780309956104
UNCHS037344,14,0.0429991015679368
JAX00372675,14,0.0431162737783876
UNCHS037345,14,0.0431220789360694
UNCHS037346,14,0.0431354690219978
ICR566,14,0.0431884799063427
ICR4566,14,0.0432356020196236
ICR567,14,0.0436799952014997
JAX00372703,14,0.0437066917599744
UNCHS037348,14,0.0446100387970065
JAX00372726,14,0.0446700134816157
JAX00372730,14,0.0447090489863564
ICR569,14,0.0447777254351037
JAX00050004,14,0.045075729501818
UNCHS037349,14,0.0453335633107467
UNCHS037350,14,0.0453886167505722
ICR570,14,0.0454189325740214
ICR4570,14,0.0454829386181317
UNCHS037351,14,0.0455740592876281
UNCHS037353,14,0.0456796211827154
UNCHS037354,14,0.0456977294523565
JAX00372768,14,0.0458038527515818
