# Genetic map for GigaMUGA chromosome 2
# nrow 8774
# ncol  3 
marker,chr,pos
UNCHS003833,2,0.000312112794098029
UNCHS003834,2,0.000318356074337144
UNC2466989,2,0.00032198017930197
JAX00090637,2,0.000324586991645091
JAX00482049,2,0.000412833594312019
UNCHS003835,2,0.000619771400710048
UNCHS003836,2,0.000624116087948583
JAX00482064,2,0.000640569383198255
CEAJAX00090652,2,0.000697092704491781
JAX00090652,2,0.000697092704491781
JAX00090654,2,0.00074225625817626
UNCHS003837,2,0.000765986021483966
UNCHS003838,2,0.00077470012182337
JAX00482087,2,0.000806266217357653
UNCHS003840,2,0.00088981667231431
UNCHS003841,2,0.0619232199260383
UNC2471300,2,0.06250101622706
UNC2471438,2,0.0627835609202369
UNCHS003843,2,0.0635415713504193
UNCHS003844,2,0.0635852628794767
UNC2472526,2,0.063827691781661
JAX00482120,2,0.0733562968873279
UNC2472909,2,0.0936510432704968
UNCHS003845,2,0.126987312350699
UNCHS003846,2,0.130917988391064
UNC2473318,2,0.131616876850573
UNC2473662,2,0.135584812025559
UNC2474017,2,0.138908118330521
UNCHS003847,2,0.144264849526955
UNCHS003848,2,0.144530783882778
UNC2474590,2,0.146691063952426
UNCHS003849,2,0.152163673674451
JAX00482154,2,0.152265207710867
JAX00482155,2,0.152340173258639
UNCHS003850,2,0.152427737009946
UNC2475469,2,0.153745933197719
JAX00482161,2,0.155398418350597
UNC2475948,2,0.158167278965301
UNC2476359,2,0.16276044509372
UNC2476771,2,0.168334161783348
UNC2477266,2,0.172903090056406
UNC2477500,2,0.175015850868485
UNCHS003851,2,0.181767841126085
UNCHS003852,2,0.182407517001796
UNC2478309,2,0.18263186521346
UNCHS003854,2,0.182846980321827
JAX00482215,2,0.189337204001776
UNCHS003855,2,0.189851504053784
UNCHS003856,2,0.190401602629098
UNC2479300,2,0.191953249935615
UNC2479702,2,0.198318955145205
UNCHS003857,2,0.223839393662538
UNCHS003858,2,0.22732220885212
UNC2480370,2,0.244771553814609
JAX00090716,2,0.257955552326565
UNCHS003860,2,0.258666832513511
UNCHS003861,2,0.265476886226084
UNCHS003862,2,0.265834898653338
UNC2481020,2,0.265952560961593
UNC2481206,2,0.27247111537886
UNC2481772,2,0.287546703387509
UNCHS003863,2,0.289937839730301
UNCHS003864,2,0.292536043550201
UNC2482282,2,0.301901589008303
UNCHS003865,2,0.301901589008303
UNCHS003866,2,0.307963422059672
UNCHS003868,2,0.38628504638332
UNCHS003869,2,0.387018773606026
UNCHS003870,2,0.390677236725135
UNC2482652,2,0.404777006994399
JAX00482272,2,0.455312555835378
UNC2483107,2,0.455317198962677
UNC2483338,2,0.45613460786738
UNC2484092,2,0.518829368531437
JAX00482283,2,0.519581021314261
UNC2484500,2,0.541968983157454
UNCHS003871,2,0.566010867636186
UNC2484812,2,0.581931031021955
UNC2485247,2,0.644181744841162
JAX00482294,2,0.644814630404507
UNC2485591,2,0.645634278935319
UNC2485966,2,0.647419370194126
JAX00482308,2,0.649461253705073
UNC2486827,2,0.650616736902158
JAX00215420,2,0.651787405856763
UNC2487777,2,0.65406810998595
UNC2488313,2,0.716341274691273
UNC2488740,2,0.71786979219805
UNC2489320,2,0.723332609524445
UNCHS003873,2,0.750605639977556
UNCHS003874,2,0.753166846613287
UNC2489846,2,0.762764649255494
JAX00482334,2,0.771549406220204
UNC2490684,2,0.894378718817565
UNC2491037,2,0.920948063266862
UNC2491480,2,0.958481724523449
JAX00482360,2,0.971381435681427
JAX00090777,2,0.971688062109017
UNC2491880,2,0.972344381808964
UNCHS003875,2,0.97422321332951
