# Genetic map for GigaMUGA chromosome 16
# nrow 4424
# ncol  3 
marker,chr,pos
JAX00412460,16,0.030393840399797
UNCHS041521,16,0.0405355181066072
JAX00065890,16,0.0408295961450271
UNCHS041524,16,0.04131036839287
JAX00412482,16,0.04343898275464
CEAJAX00412499,16,0.0507534446860779
JAX00065905,16,0.0515429093396006
UNCHS041525,16,0.0536514794901485
UNCHS041526,16,0.0543830065533087
JAX00412509,16,0.0547808870342822
UNCHS041527,16,0.0559271617532771
UNC26250076,16,0.0564026196857528
UNCHS041529,16,0.0566150767718475
JAX00412517,16,0.0566817367711279
UNCHS041530,16,0.0569410984667683
CEAJAX00065914,16,0.0589824309750611
UNCHS041531,16,0.0660849253703152
UNCHS041532,16,0.0667402402945241
UNCHS041533,16,0.0676700076495629
UNCHS041534,16,0.0681273445141355
UNCHS041535,16,0.0708683469763927
JAX00412544,16,0.072364251082653
UNCHS041537,16,0.0731035871910022
UNCHS041538,16,0.0735813004505311
UNCHS041539,16,0.0746004975389888
JAX00412546,16,0.0747931928295623
UNCHS041540,16,0.0748782202554289
UNCHS041541,16,0.0781721525462508
UNC26251504,16,0.0799396161383781
UNCHS041543,16,0.0840518745130585
B6_16-004238020-S,16,0.0847435399196275
JAX00412561q,16,0.0904563515400964
UNC26252398,16,0.093016104711416
UNCHS041546,16,0.100562791877943
JAX00412590,16,0.105832731358654
UNCHS041547,16,0.109259361777123
JAX00065946,16,0.10929759896272
UNCHS041548,16,0.109542870383489
JAX00412603,16,0.11016296684728
UNCHS041549,16,0.11200036423938
UNCHS041550,16,0.112305255482429
UNC26253762,16,0.112338084118747
JAX00412609,16,0.116193750853238
UNCHS041551,16,0.116695865474628
UNC26254047,16,0.116860134436436
UNCHS041552,16,0.117435704703841
UNCHS041553,16,0.118333146543424
UNCHS041554,16,0.118704952861267
UNCHS041555,16,0.120031305236657
UNCHS041556,16,0.120372169621418
UNCHS041557,16,0.126989277708818
UNCHS041558,16,0.127745054579976
UNCHS041559,16,0.151392123612978
UNC26255523,16,0.157576856285538
JAX00065966,16,0.170399401449
UNC26256357,16,0.18255594881014
UNC26257149,16,0.191878981094187
UNCHS041563,16,0.195760130658017
UNCHS041564,16,0.195985660211923
UNCHS041565,16,0.202152633544375
JAX00412665,16,0.202339777010812
UNC26258269,16,0.202747392099629
UNCHS041567,16,0.204704179358488
UNCHS041568,16,0.204903335412297
UNCHS041569,16,0.209104128184487
UNCHS041570,16,0.209341128404531
UNCHS041571,16,0.213143970349925
UNCHS041572,16,0.21340680214883
UNC26259463,16,0.215001134421775
UNC26260015,16,0.21856020213169
UNCHS041573,16,0.226178079250263
UNCHS041574,16,0.226393221980501
UNC26261374,16,0.237528809221389
UNCHS041575,16,0.24405203236508
UNCHS041578,16,0.295275628446387
UNC26263616,16,0.311341740660623
UNCHS041579,16,0.311662032726395
UNCHS041580,16,0.312028600946885
UNC26264492,16,0.317935857803515
JAX00412750,16,0.332994400433766
JAX00188190,16,0.333346522037427
UNCHS041581,16,0.346454771395895
UNCHS041582,16,0.346896156648251
UNC26268602,16,0.354433884519568
UNC26269470,16,0.360732257100078
UNCHS041583,16,0.361037162931668
UNCHS041584,16,0.361384351544218
UNCHS041585,16,0.365249980470318
UNCHS041586,16,0.365513596177235
UNCHS041587,16,0.366220774429515
UNCHS041588,16,0.366571050995089
JAX00066056,16,0.367041755165729
JAX00412820,16,0.370659391873335
UNCHS041589,16,0.378281059449962
UNCHS041590,16,0.378518495242734
JAX00412851,16,0.387411865506032
JAX00412855,16,0.387936852927224
UNC26273183,16,0.389561396742487
UNCHS041591,16,0.395919482748668
UNCHS041592,16,0.396263347906697
UNC26274058,16,0.39638762235629
JAX00412888,16,0.407102259789708
JAX00412895,16,0.412293897049759
