# Physical map for GigaMUGA chromosome 10
# nrow 5501
# ncol  3 
marker,chr,pos
JAX00282036,10,3.174515
JAX00282035,10,3.175397
UNCHS027451,10,3.216288
JAX00014621,10,3.328512
ICR4263,10,3.347948
ICR4262,10,3.400722
UNCHS027448,10,3.419945
UNCHS027447,10,3.422531
UNCHS027446,10,3.427629
UNCHS027445,10,3.430736
UNCHS027444,10,3.44912
UNCHS027442,10,3.552513
UNCHS027441,10,3.554939
ICR4259,10,3.688523
ICR259,10,3.701661
CEAJAX00281949,10,3.781773
JAX00281946,10,3.78688
CEAJAX00281945,10,3.787489
JAX00281945,10,3.787489
ICR258,10,3.794077
UNCHS027440,10,3.820373
UNCHS027439,10,3.823201
UNCHS027438,10,3.87412
UNCHS027437,10,3.878953
JAX00281902,10,4.041786
UNCHS027436,10,4.05137
UNCHS027435,10,4.053949
UNCHS027434,10,4.064338
ICR254,10,4.231804
JAX00281864,10,4.306508
UNCHS027432,10,4.308259
UNCHS027431,10,4.310754
ICR253,10,4.321975
UNCHS027429,10,4.406403
UNCHS027428,10,4.523133
ICR250,10,4.585695
JAX00281798,10,4.631578
JAX00281796,10,4.648929
UNCHS027426,10,4.7
UNCHS027425,10,4.703618
UNCHS027424,10,4.719455
UNCHS027423,10,4.721994
JAX00014506,10,4.857822
JAX00281762,10,4.871931
UNCHS027422,10,4.927621
UNCHS027421,10,4.930353
UNCHS027419,10,5.024526
UNCHS027418,10,5.030776
UNCHS027417,10,5.033572
UNCHS027416,10,5.235648
UNCHS027415,10,5.241205
JAX00014472,10,5.331887
ICR242,10,5.445056
JAX00194471,10,5.544695
UNCHS027414,10,5.631939
UNCHS027413,10,5.635019
ICR239,10,5.699427
JAX00281580,10,5.735769
JAX00281578,10,5.757269
ICR4238,10,5.774154
UNCHS027410,10,5.894903
UNCHS027409,10,5.904787
JAX00014424,10,5.967605
ICR237,10,5.988497
JAX00014407,10,6.168391
ICR4233,10,6.331995
JAX00281429,10,6.495309
UNC17323847,10,6.556819
JAX00281408,10,6.579366
JAX00281404,10,6.613003
ICR4229,10,6.675969
ICR229,10,6.682335
JAX00281381,10,6.748249
JAX00014364,10,6.748733
JAX00014361,10,6.794285
JAX00281361,10,6.831927
JAX00281354,10,6.874663
ICR227,10,6.915822
UNCHS027408,10,6.974411
UNCHS027407,10,6.977487
ICR4225,10,7.001755
ICR224,10,7.049309
JAX00014342,10,7.054184
JAX00281302,10,7.069739
UNCHS027405,10,7.101881
JAX00281276,10,7.135427
UNCHS027404,10,7.139437
UNCHS027403,10,7.142633
ICR4222,10,7.171413
ICR222,10,7.178718
JAX00281264,10,7.194264
ICR221,10,7.261376
UNCHS027402,10,7.279996
UNCHS027401,10,7.282421
UNCHS027400,10,7.30703
UNCHS027399,10,7.3095
UNCHS027453,10,7.595791
UNCHS027454,10,7.598369
UNCHS027456,10,7.601422
UNCHS027458,10,7.631808
JAX00187265,10,7.721133
UNCHS027460,10,7.800956
JAX00282074,10,7.811239
JAX00282082,10,7.820022
JAX00187267,10,7.826604
UNCHS027462,10,7.83953
UNCHS027463,10,7.919304
UNCHS027464,10,7.922608
UNCHS027465,10,7.946596
UNCHS027466,10,7.949724
UNCHS027467,10,7.974358
UNCHS027468,10,7.976682
CEAJAX00014673,10,8.057567
UNC17376161,10,8.061311
UNC17377242,10,8.118526
JAX00282155,10,8.140131
UNCHS027469,10,8.142956
UNC17378460,10,8.207948
JAX00282179,10,8.223154
UNC17379782,10,8.282712
JAX00282203,10,8.337678
UNC17381028,10,8.368168
UNC17382044,10,8.443793
UNC17383433,10,8.531156
JAX00282250,10,8.574248
UNC17384739,10,8.625392
JAX00282259,10,8.661211
JAX00282293,10,8.791743
UNCHS027471,10,8.801044
UNCHS027472,10,8.807546
UNC17387979,10,8.819529
UNCHS027473,10,8.858305
UNCHS027474,10,8.860499
UNCHS027476,10,8.884931
UNC17390191,10,8.957539
JAX00282342,10,8.980496
JAX00282342q,10,8.980496
JAX00282343,10,8.98091
UNCHS027477,10,9.046651
UNCHS027478,10,9.053339
UNC17392185,10,9.072536
UNCHS027479,10,9.091867
UNCHS027480,10,9.094123
JAX00282391,10,9.212838
UNCHS027481,10,9.255534
UNCHS027482,10,9.260433
UNC17395140,10,9.270719
JAX00282428,10,9.355
UNC17397568,10,9.409584
UNC17398395,10,9.468525
UNC17398899,10,9.505884
UNCHS027484,10,9.598229
UNCHS027485,10,9.599406
UNCHS027486,10,9.601877
UNC17400795,10,9.608582
UNCHS027487,10,9.639038
UNCHS027488,10,9.641808
JAX00014792,10,9.667237
JAX00282494,10,9.687739
UNC17403164,10,9.765495
UNC17404314,10,9.859382
JAX00282536,10,9.868716
JAX00014811,10,9.90543
UNC17405188,10,9.936102
UNC17406429,10,10.055448
UNC17406755,10,10.089072
JAX00282562,10,10.10985
UNC17408166,10,10.217499
UNC17410060,10,10.394425
JAX00282608,10,10.432031
JAX00014858,10,10.53515
UNC17412481,10,10.644437
UNCHS027491,10,10.656861
JAX00282639,10,10.658165
UNCHS027492,10,10.660159
UNC17412832,10,10.678381
JAX00282643,10,10.682576
JAX00014870,10,10.68733
UNC17414352,10,10.789557
UNC17414802,10,10.822603
UNCHS027494,10,10.829694
UNC17415216,10,10.844634
UNC17416096,10,10.902025
JAX00282682,10,10.907876
JAX00282682r,10,10.907876
UNCHS027495,10,10.93365
UNCHS027496,10,10.938494
UNCHS027497,10,10.947744
UNCHS027498,10,10.952371
UNC17416856,10,10.9553
JAX00014891,10,10.974811
UNC17417592,10,11.021884
UNCHS027500,10,11.023388
JAX00014898,10,11.048758
UNC17418421,10,11.087159
UNCHS027501,10,11.099663
UNCHS027502,10,11.10757
UNC17418776,10,11.118031
JAX00282733,10,11.13164
UNC17419393,10,11.156289
UNC17419588,10,11.184744
UNC17419803,10,11.231519
UNC17420178,10,11.278102
UNCHS027503,10,11.283093
UNCHS027504,10,11.285661
UNC17420461,10,11.309576
UNC17420806,10,11.327182
UNC17421538,10,11.369215
JAX00282776,10,11.386898
UNC17422269,10,11.417102
UNC17423080,10,11.458166
JAX00282795,10,11.459824
UNC17423826,10,11.512526
UNC17424327,10,11.560904
UNCHS027505,10,11.570313
UNCHS027507,10,11.574682
UNCHS027508,10,11.577481
UNC17424659,10,11.598228
UNC17424909,10,11.634373
UNCHS027509,10,11.634507
UNCHS027510,10,11.64631
UNC17425343,10,11.685905
JAX00282841,10,11.743966
UNC17426140,10,11.760724
UNC17426465,10,11.785966
UNC17427216,10,11.839722
UNC17427279,10,11.841956
