# Physical map for GigaMUGA chromosome 13
# nrow 5339
# ncol  3 
marker,chr,pos
CEAJAX00041139,13,3.011969
CEBJAX00041139,13,3.011969
UNCHS034896,13,3.157606
JAX00348763,13,3.18841
CEAJAX00041178,13,3.527712
JAX00348792,13,3.53588
UNCHS034898,13,3.553253
JAX00348795,13,3.55557
UNCHS034900,13,3.561535
JAX00041181,13,3.564202
UNCHS034902,13,3.568728
UNCHS034903,13,3.598759
JAX00041188,13,3.659287
JAX00041188r,13,3.659287
JAX00348808,13,3.674843
UNC22027003,13,3.700668
UNCHS034906,13,3.803343
JAX00348836,13,3.8882
UNC22029209,13,3.934523
UNCHS034908,13,3.987782
UNC22030396,13,4.029227
UNCHS034911,13,4.176715
UNCHS034912,13,4.179135
UNC22032065,13,4.200508
JAX00041230,13,4.232982
JAX00348883,13,4.237579
UNC22034495,13,4.401826
JAX00041244,13,4.42732
JAX00348925,13,4.548667
UNCHS034915,13,4.558183
UNCHS034916,13,4.560364
ICR515,13,4.573646
ICR4515,13,4.575802
UNCHS034918,13,4.592448
JAX00041256,13,4.594361
UNC22037424,13,4.662765
ICR4516,13,4.676991
JAX00348951,13,4.693372
JAX00041266,13,4.702634
ICR517,13,4.738211
UNC22038441,13,4.752533
ICR518,13,4.820224
UNC22039308,13,4.833516
JAX00348983,13,4.900893
JAX00348988,13,4.993775
UNC22041230,13,5.000987
UNC22042094,13,5.071122
ICR521,13,5.071784
ICR4521,13,5.077704
CEAJAX00041295,13,5.101291
ICR523,13,5.244018
JAX00349027,13,5.259592
JAX00041308,13,5.259845
UNC22044642,13,5.308262
ICR4523,13,5.325682
JAX00349042,13,5.386707
UNCHS034919,13,5.38885
UNC22045693,13,5.392085
UNCHS034920,13,5.392451
JAX00349043,13,5.404152
UNCHS034922,13,5.418954
UNCHS034923,13,5.477639
UNCHS034924,13,5.481268
UNC22047665,13,5.577954
UNCJPD005209,13,5.603869
UNC22048757,13,5.66603
JAX00349078,13,5.67357
UNCHS034929,13,5.731639
UNCHS034930,13,5.735669
UNC22049635,13,5.741506
UNC22051049,13,5.85598
UNCHS034931,13,5.882206
UNCHS034932,13,5.887592
UNCHS034933,13,5.893199
UNCHS034934,13,5.899924
UNCHS034935,13,5.932902
UNCHS034936,13,5.935749
UNC22052019,13,5.945123
JAX00349155,13,5.977669
UNC22053004,13,6.015162
UNC22055634,13,6.204384
JAX00349213,13,6.240179
JAX00349213q,13,6.240179
UNC22056198,13,6.248027
B6_rs13481676,13,6.304055
UNCHS034937,13,6.313868
UNCHS034938,13,6.317556
JAX00349239,13,6.375171
UNC22057850,13,6.37697
UNC22058943,13,6.46683
UNCHS034939,13,6.489186
UNCHS034940,13,6.494478
UNC22059899,13,6.537934
UNC22061120,13,6.612967
UNCHS034941,13,6.633471
UNCHS034942,13,6.636293
UNC22062604,13,6.737584
JAX00041423,13,6.77207
UNC22063659,13,6.817781
JAX00041424,13,6.837492
UNC22064724,13,6.899737
JAX00349382,13,6.951167
JAX00349390,13,6.983617
UNC22066312,13,7.007836
UNC22066911,13,7.063322
JAX00349403,13,7.101887
UNCHS034943,13,7.182829
UNCHS034944,13,7.185882
UNC22068688,13,7.192509
UNCHS034945,13,7.204684
UNCHS034946,13,7.208389
JAX00349416,13,7.2327
UNC22070069,13,7.281584
UNC22071058,13,7.375055
JAX00349448,13,7.375174
UNC22072200,13,7.459392
UNC22073765,13,7.553047
JAX00041480,13,7.582798
UNC22075198,13,7.639864
UNCHS034949,13,7.656533
UNCHS034950,13,7.659128
UNCHS034951,13,7.724991
UNC22076691,13,7.732207
JAX00349514,13,7.733932
JAX00349523,13,7.804389
UNC22077608,13,7.818997
JAX00349537,13,7.906411
UNC22078473,13,7.9126
JAX00349547,13,7.983787
backupJAX00041510,13,7.9993
